date,open,high,low,close,volume
2024-11-16,0.7073,0.819948,0.70247,0.742,249085662.1413459
2024-11-17,0.7179,0.72129,0.695805,0.702508,14721527.194007728
2024-11-18,0.733904,0.751,0.7318,0.7335,11883786.664703282
2024-11-19,0.7497,0.7624,0.719507,0.7394,16994265.42330114
2024-11-20,0.7951,0.8226,0.792,0.8006,20820400.891194694
2024-11-21,0.8009,0.825,0.76537,0.823,123169701.71295218
2024-11-22,0.822811,1.0478,0.81269,1.018961,330122418.9539244
2024-11-23,1.0191,1.155,1.0162,1.067,288997558.32210225
2024-11-24,1.066323,1.09815,0.93519,1.023727,2970221.0
2024-11-25,1.0243,1.079926,0.9264,0.9435,158753874.78230503
2024-11-26,0.943,0.99101,0.869676,0.9599,144158345.43506923
2024-11-27,0.9599,1.0433,0.9312,1.0123,117370505.15597905
2024-11-28,1.0132,1.0495,0.9705,1.0323,60911266.287542775
2024-11-29,1.031994,1.1,1.0278,1.0761,111082375.23032543
2024-11-30,1.075805,1.1508,1.05,1.078647,107511361.79167965
2024-12-01,1.0796,1.165,1.0373,1.1503,124510823.69939815
2024-12-02,1.1505,1.2428,1.0568,1.2024,209051150.7175592
2024-12-03,1.20271,1.3278,1.14,1.192,264539948.81202355
2024-12-04,1.1949,1.2427,1.1423,1.1884,1357075.7818809748
2024-12-05,1.1886,1.2461,1.1163,1.1612,143367454.0939831
2024-12-06,1.161603,1.2388,1.1348,1.229984,110066715.47441074
2024-12-07,1.2298,1.2383,1.1888,1.211243,63220496.036826
2024-12-08,1.211245,1.225,1.1733,1.194605,78713362.93291807
2024-12-09,1.1944,1.1946,0.9,1.0095,168094397.95998868
2024-12-10,1.0045,1.064013,0.91,1.0223,241305175.12387526
2024-12-11,1.0222,1.116562,0.966698,1.0873,131125330.51780505
2024-12-12,1.087286,1.1829,1.0728,1.123,125653505.49655879
2024-12-13,1.123196,1.1311,1.0768,1.1212,71756637.84593208
2024-12-14,1.1213,1.1332,1.041269,1.0609,56145335.8523717
2024-12-15,1.0607,1.1122,1.038527,1.098713,46740424.32766499
2024-12-16,1.099,1.1209,1.0465,1.0781,80358337.2954152
2024-12-17,1.0779,1.1116,1.0403,1.0523,69377166.58005315
2024-12-18,1.051572,1.061,0.952113,0.9678,98744707.59902753
2024-12-19,0.9677,0.99352,0.846,0.8799,163927603.84894633
2024-12-20,0.8896,0.96021,0.760575,0.9511,212989829.420135
2024-12-21,0.9495,0.99837,0.8859,0.9047,91674000.97786392
2024-12-22,0.9047,0.92577,0.858,0.8824,57239034.98353275
2024-12-23,0.8824,0.94412,0.8612,0.9252,86349444.46641432
2024-12-24,0.9251,0.9516,0.8905,0.9352,54750348.43346715
2024-12-25,0.935429,0.94054,0.8991,0.9169,31975987.35240506
2024-12-26,0.9169,0.92846,0.85,0.86001,41720151.861472555
2024-12-27,0.860006,0.91469,0.8541,0.8758,46655045.129429296
2024-12-28,0.8758,0.90102,0.865,0.8881,21971491.29342375
2024-12-29,0.888,0.91427,0.85,0.8572,36365747.022026494
2024-12-30,0.8573,0.90469,0.8279,0.8598,70772782.53116375
2024-12-31,0.8562,0.87989,0.8386,0.8435,41063353.68330318
2025-01-01,0.84849,0.93672,0.83955,0.92163,1540696.25324781
2025-01-02,0.92797,0.9845,0.92599,0.96246,1304741.5580058275
2025-01-03,0.960525,1.1198,0.956137,1.0889,128920291.29990482
2025-01-04,1.0888,1.1156,1.0557,1.0703,52592031.77082789
2025-01-05,1.0703,1.1137,1.0514,1.0909,64686133.21924601
2025-01-06,1.0922,1.118,1.061322,1.094,71331523.22128886
2025-01-07,1.094,1.1521,0.985638,0.9891,120603402.66295692
2025-01-08,0.989326,1.0245,0.9094,0.9467,104544668.55040866
2025-01-09,0.946745,0.9628,0.8791,0.9042,92056979.61801197
2025-01-10,0.905001,0.97562,0.904,0.9303,60217803.48138757
2025-01-11,0.930324,1.0192,0.9134,0.9949,50015773.005461246
2025-01-12,0.994659,1.038,0.960416,0.9672,59021584.464673445
2025-01-13,0.967187,0.9934,0.876993,0.9438,102866859.06874868
2025-01-14,0.944571,1.0122,0.9375,0.9969,72957007.32186124
2025-01-15,0.9968,1.0893,0.9817,1.0757,111822398.07785372
