date,open,high,low,close,volume
2025-01-26,0.435,0.4593,0.43057,0.4345,4907472.296159186
2025-01-27,0.4344,0.44042,0.3895,0.4152,9404795.590091215
2025-01-28,0.4152,0.4193,0.3856,0.3904,6052392.915526957
2025-01-29,0.3937,0.4064,0.38198,0.3939,4831866.984828843
2025-01-30,0.3946,0.42309,0.3914,0.4113,4175858.02914878
2025-01-31,0.4115,0.4236,0.3948,0.4072,4473276.949721096
2025-02-01,0.4074,0.42241,0.3715,0.3742,5089824.406218875
2025-02-02,0.3743,0.40551,0.3175,0.3334,12203703.894510433
2025-02-03,0.3334,0.3683,0.26228,0.3423,28552886.152429376
2025-02-04,0.3415,0.35461,0.3024,0.3133,6814327.459037762
2025-02-05,0.313,0.3247,0.3072,0.3109,6020906.380401177
2025-02-06,0.3114,0.3208,0.2945,0.2972,7665031.290616517
2025-02-07,0.2972,0.3279,0.28185,0.2989,7171364.190418728
2025-02-08,0.2988,0.32495,0.28814,0.3092,4838344.191596363
2025-02-09,0.3089,0.32003,0.2921,0.3041,6202746.253919054
2025-02-10,0.304,0.3134,0.29436,0.3133,7149119.415433982
2025-02-11,0.3134,0.33035,0.3042,0.3071,9213914.483823355
